subject ID,age,gender,handedness,question ID,questionnaire type,delay,condition,value
P03_2,26,Female,Rigth handed,0,ForcedChoice,0.9,Coupling A,0
P03_2,26,Female,Rigth handed,0,VAS,0.9,Coupling A,0.5301483
P03_2,26,Female,Rigth handed,1,VAS,0.9,Coupling A,0.3307198
P03_2,26,Female,Rigth handed,0,ForcedChoice,0.675,Coupling A,1
P03_2,26,Female,Rigth handed,0,VAS,0.675,Coupling A,0.7900398
P03_2,26,Female,Rigth handed,1,VAS,0.675,Coupling A,0.7418704
P03_2,26,Female,Rigth handed,0,ForcedChoice,0,Coupling A,1
P03_2,26,Female,Rigth handed,0,VAS,0,Coupling A,0.9888318
P03_2,26,Female,Rigth handed,1,VAS,0,Coupling A,0.9015918
P03_2,26,Female,Rigth handed,0,ForcedChoice,0.45,Coupling A,1
P03_2,26,Female,Rigth handed,0,VAS,0.45,Coupling A,0.8823556
P03_2,26,Female,Rigth handed,1,VAS,0.45,Coupling A,0.9108065
P03_2,26,Female,Rigth handed,0,ForcedChoice,0.225,Coupling A,1
P03_2,26,Female,Rigth handed,0,VAS,0.225,Coupling A,0.9379334
P03_2,26,Female,Rigth handed,1,VAS,0.225,Coupling A,0.8144659
P03_2,26,Female,Rigth handed,0,ForcedChoice,0.225,Coupling A,1
P03_2,26,Female,Rigth handed,0,VAS,0.225,Coupling A,0.8002637
P03_2,26,Female,Rigth handed,1,VAS,0.225,Coupling A,0.825473
P03_2,26,Female,Rigth handed,0,ForcedChoice,0.675,Coupling A,0
P03_2,26,Female,Rigth handed,0,VAS,0.675,Coupling A,0.4226395
P03_2,26,Female,Rigth handed,1,VAS,0.675,Coupling A,0.2641873
P03_2,26,Female,Rigth handed,0,ForcedChoice,0.225,Coupling A,1
P03_2,26,Female,Rigth handed,0,VAS,0.225,Coupling A,0.8450882
P03_2,26,Female,Rigth handed,1,VAS,0.225,Coupling A,0.7960322
P03_2,26,Female,Rigth handed,0,ForcedChoice,0,Coupling A,1
P03_2,26,Female,Rigth handed,0,VAS,0,Coupling A,0.7369906
P03_2,26,Female,Rigth handed,1,VAS,0,Coupling A,0.8626584
P03_2,26,Female,Rigth handed,0,ForcedChoice,0.45,Coupling A,1
P03_2,26,Female,Rigth handed,0,VAS,0.45,Coupling A,0.7032383
P03_2,26,Female,Rigth handed,1,VAS,0.45,Coupling A,0.6055042
P03_2,26,Female,Rigth handed,0,ForcedChoice,0.9,Coupling A,0
P03_2,26,Female,Rigth handed,0,VAS,0.9,Coupling A,0.4262736
P03_2,26,Female,Rigth handed,1,VAS,0.9,Coupling A,0.3802322
P03_2,26,Female,Rigth handed,0,ForcedChoice,0.225,Coupling A,1
P03_2,26,Female,Rigth handed,0,VAS,0.225,Coupling A,0.7687848
P03_2,26,Female,Rigth handed,1,VAS,0.225,Coupling A,0.6344543
P03_2,26,Female,Rigth handed,0,ForcedChoice,0.45,Coupling A,0
P03_2,26,Female,Rigth handed,0,VAS,0.45,Coupling A,0.6285942
P03_2,26,Female,Rigth handed,1,VAS,0.45,Coupling A,0.4998932
P03_2,26,Female,Rigth handed,0,ForcedChoice,0.45,Coupling A,0
P03_2,26,Female,Rigth handed,0,VAS,0.45,Coupling A,0.5567444
P03_2,26,Female,Rigth handed,1,VAS,0.45,Coupling A,0.4735456
P03_2,26,Female,Rigth handed,0,ForcedChoice,0.675,Coupling A,0
P03_2,26,Female,Rigth handed,0,VAS,0.675,Coupling A,0.5684408
P03_2,26,Female,Rigth handed,1,VAS,0.675,Coupling A,0.4974734
P03_2,26,Female,Rigth handed,0,ForcedChoice,0.225,Coupling A,1
P03_2,26,Female,Rigth handed,0,VAS,0.225,Coupling A,0.8457597
P03_2,26,Female,Rigth handed,1,VAS,0.225,Coupling A,0.8065242
