subject ID,age,gender,handedness,question ID,questionnaire type,delay,condition,value
P05_2,23,Female,Rigth handed,0,VAS,0,Coupling A,0.8178515
P05_2,23,Female,Rigth handed,1,VAS,0,Coupling A,0.8602819
P05_2,23,Female,Rigth handed,0,ForcedChoice,0.225,Coupling A,1
P05_2,23,Female,Rigth handed,0,VAS,0.225,Coupling A,0.8026358
P05_2,23,Female,Rigth handed,1,VAS,0.225,Coupling A,0.8759233
P05_2,23,Female,Rigth handed,0,ForcedChoice,0.9,Coupling A,0
P05_2,23,Female,Rigth handed,0,VAS,0.9,Coupling A,0.6539289
P05_2,23,Female,Rigth handed,1,VAS,0.9,Coupling A,0.4774112
P05_2,23,Female,Rigth handed,0,ForcedChoice,0.45,Coupling A,0
P05_2,23,Female,Rigth handed,0,VAS,0.45,Coupling A,0.5600552
P05_2,23,Female,Rigth handed,1,VAS,0.45,Coupling A,0.6838472
P05_2,23,Female,Rigth handed,0,ForcedChoice,0.45,Coupling A,0
P05_2,23,Female,Rigth handed,0,VAS,0.45,Coupling A,0.7180629
P05_2,23,Female,Rigth handed,1,VAS,0.45,Coupling A,0.5723601
P05_2,23,Female,Rigth handed,0,ForcedChoice,0.45,Coupling A,0
P05_2,23,Female,Rigth handed,0,VAS,0.45,Coupling A,0.7681832
P05_2,23,Female,Rigth handed,1,VAS,0.45,Coupling A,0.8362649
P05_2,23,Female,Rigth handed,0,ForcedChoice,0.225,Coupling A,1
P05_2,23,Female,Rigth handed,0,VAS,0.225,Coupling A,0.848377
P05_2,23,Female,Rigth handed,1,VAS,0.225,Coupling A,0.8945263
P05_2,23,Female,Rigth handed,0,ForcedChoice,0,Coupling A,1
P05_2,23,Female,Rigth handed,0,VAS,0,Coupling A,0.7528589
P05_2,23,Female,Rigth handed,1,VAS,0,Coupling A,0.8803152
P05_2,23,Female,Rigth handed,0,ForcedChoice,0.45,Coupling A,0
P05_2,23,Female,Rigth handed,0,VAS,0.45,Coupling A,0.7436366
P05_2,23,Female,Rigth handed,1,VAS,0.45,Coupling A,0.8782185
P05_2,23,Female,Rigth handed,0,ForcedChoice,0.9,Coupling A,0
P05_2,23,Female,Rigth handed,0,VAS,0.9,Coupling A,0.7463624
P05_2,23,Female,Rigth handed,1,VAS,0.9,Coupling A,0.8451195
P05_2,23,Female,Rigth handed,0,ForcedChoice,0.675,Coupling A,0
P05_2,23,Female,Rigth handed,0,VAS,0.675,Coupling A,0.7670329
P05_2,23,Female,Rigth handed,1,VAS,0.675,Coupling A,0.8715531
P05_2,23,Female,Rigth handed,0,ForcedChoice,0.45,Coupling A,1
P05_2,23,Female,Rigth handed,0,VAS,0.45,Coupling A,0.8009869
P05_2,23,Female,Rigth handed,1,VAS,0.45,Coupling A,0.8743982
P05_2,23,Female,Rigth handed,0,ForcedChoice,0.675,Coupling A,0
P05_2,23,Female,Rigth handed,0,VAS,0.675,Coupling A,0.7897716
P05_2,23,Female,Rigth handed,1,VAS,0.675,Coupling A,0.8992956
P05_2,23,Female,Rigth handed,0,ForcedChoice,0.675,Coupling A,0
P05_2,23,Female,Rigth handed,0,VAS,0.675,Coupling A,0.5175616
P05_2,23,Female,Rigth handed,1,VAS,0.675,Coupling A,0.7605329
P05_2,23,Female,Rigth handed,0,ForcedChoice,0.9,Coupling A,0
P05_2,23,Female,Rigth handed,0,VAS,0.9,Coupling A,0.715382
P05_2,23,Female,Rigth handed,1,VAS,0.9,Coupling A,0.7342175
P05_2,23,Female,Rigth handed,0,ForcedChoice,0.9,Coupling A,0
P05_2,23,Female,Rigth handed,0,VAS,0.9,Coupling A,0.5870135
P05_2,23,Female,Rigth handed,1,VAS,0.9,Coupling A,0.7833694
P05_2,23,Female,Rigth handed,0,ForcedChoice,0.675,Coupling A,0
P05_2,23,Female,Rigth handed,0,VAS,0.675,Coupling A,0.7010422
P05_2,23,Female,Rigth handed,1,VAS,0.675,Coupling A,0.5548358
P05_2,23,Female,Rigth handed,0,ForcedChoice,0.45,Coupling A,0
P05_2,23,Female,Rigth handed,0,VAS,0.45,Coupling A,0.6631756
P05_2,23,Female,Rigth handed,1,VAS,0.45,Coupling A,0.8672728
P05_2,23,Female,Rigth handed,0,ForcedChoice,0,Coupling A,1
P05_2,23,Female,Rigth handed,0,VAS,0,Coupling A,0.7942268
P05_2,23,Female,Rigth handed,1,VAS,0,Coupling A,0.917525
P05_2,23,Female,Rigth handed,0,ForcedChoice,0.9,Coupling A,0
P05_2,23,Female,Rigth handed,0,VAS,0.9,Coupling A,0.7647762
P05_2,23,Female,Rigth handed,1,VAS,0.9,Coupling A,0.6947162
P05_2,23,Female,Rigth handed,0,ForcedChoice,0.675,Coupling A,0
P05_2,23,Female,Rigth handed,0,VAS,0.675,Coupling A,0.7922939
P05_2,23,Female,Rigth handed,1,VAS,0.675,Coupling A,0.6472794
P05_2,23,Female,Rigth handed,0,ForcedChoice,0.225,Coupling A,1
P05_2,23,Female,Rigth handed,0,VAS,0.225,Coupling A,0.7795181
P05_2,23,Female,Rigth handed,1,VAS,0.225,Coupling A,0.8893844
