subject ID,age,gender,handedness,question ID,questionnaire type,delay,condition,value
P10,53,Female,Rigth handed,0,VAS,0,Coupling A,0.6417482
P10,53,Female,Rigth handed,1,VAS,0,Coupling A,0.3229508
P10,53,Female,Rigth handed,0,ForcedChoice,0.225,Coupling A,0
P10,53,Female,Rigth handed,0,VAS,0.225,Coupling A,0.26131
P10,53,Female,Rigth handed,1,VAS,0.225,Coupling A,0.3410757
P10,53,Female,Rigth handed,0,ForcedChoice,0.45,Coupling A,0
P10,53,Female,Rigth handed,0,VAS,0.45,Coupling A,0.7511306
P10,53,Female,Rigth handed,1,VAS,0.45,Coupling A,0.4984208
P10,53,Female,Rigth handed,0,ForcedChoice,0.675,Coupling A,1
P10,53,Female,Rigth handed,0,VAS,0.675,Coupling A,0.6922039
P10,53,Female,Rigth handed,1,VAS,0.675,Coupling A,0.5322315
P10,53,Female,Rigth handed,0,ForcedChoice,0,Coupling A,0
P10,53,Female,Rigth handed,0,VAS,0,Coupling A,0.8329079
P10,53,Female,Rigth handed,1,VAS,0,Coupling A,0.2287515
P10,53,Female,Rigth handed,0,ForcedChoice,0.675,Coupling A,0
P10,53,Female,Rigth handed,0,VAS,0.675,Coupling A,0.9027002
P10,53,Female,Rigth handed,1,VAS,0.675,Coupling A,0.2359787
P10,53,Female,Rigth handed,0,ForcedChoice,0.9,Coupling A,0
P10,53,Female,Rigth handed,0,VAS,0.9,Coupling A,0.8513514
P10,53,Female,Rigth handed,1,VAS,0.9,Coupling A,0.2747551
P10,53,Female,Rigth handed,0,ForcedChoice,0.45,Coupling A,0
P10,53,Female,Rigth handed,0,VAS,0.45,Coupling A,0.8211041
P10,53,Female,Rigth handed,1,VAS,0.45,Coupling A,0.1258254
P10,53,Female,Rigth handed,0,ForcedChoice,0.225,Coupling A,0
P10,53,Female,Rigth handed,0,VAS,0.225,Coupling A,0.8423207
P10,53,Female,Rigth handed,1,VAS,0.225,Coupling A,0.1345487
P10,53,Female,Rigth handed,0,ForcedChoice,0.675,Coupling A,0
P10,53,Female,Rigth handed,0,VAS,0.675,Coupling A,0.886958
P10,53,Female,Rigth handed,1,VAS,0.675,Coupling A,0.07774745
P10,53,Female,Rigth handed,0,ForcedChoice,0.45,Coupling A,0
P10,53,Female,Rigth handed,0,VAS,0.45,Coupling A,0.9290451
P10,53,Female,Rigth handed,1,VAS,0.45,Coupling A,0.08125211
P10,53,Female,Rigth handed,0,ForcedChoice,0.45,Coupling A,0
P10,53,Female,Rigth handed,0,VAS,0.45,Coupling A,0.8986199
P10,53,Female,Rigth handed,1,VAS,0.45,Coupling A,0.08654361
P10,53,Female,Rigth handed,0,ForcedChoice,0.9,Coupling A,0
P10,53,Female,Rigth handed,0,VAS,0.9,Coupling A,0.9102728
P10,53,Female,Rigth handed,1,VAS,0.9,Coupling A,0.0998385
P10,53,Female,Rigth handed,0,ForcedChoice,0.225,Coupling A,0
P10,53,Female,Rigth handed,0,VAS,0.225,Coupling A,0.8929921
P10,53,Female,Rigth handed,1,VAS,0.225,Coupling A,0.02309161
P10,53,Female,Rigth handed,0,ForcedChoice,0.45,Coupling A,0
P10,53,Female,Rigth handed,0,VAS,0.45,Coupling A,0.9235328
P10,53,Female,Rigth handed,1,VAS,0.45,Coupling A,0.02821966
P10,53,Female,Rigth handed,0,ForcedChoice,0,Coupling A,0
P10,53,Female,Rigth handed,0,VAS,0,Coupling A,0.9363453
P10,53,Female,Rigth handed,1,VAS,0,Coupling A,0.07323457
P10,53,Female,Rigth handed,0,ForcedChoice,0,Coupling A,0
P10,53,Female,Rigth handed,0,VAS,0,Coupling A,0.9607117
P10,53,Female,Rigth handed,1,VAS,0,Coupling A,0.03582564
P10,53,Female,Rigth handed,0,ForcedChoice,0.9,Coupling A,0
P10,53,Female,Rigth handed,0,VAS,0.9,Coupling A,0.9675428
P10,53,Female,Rigth handed,1,VAS,0.9,Coupling A,0.8678801
P10,53,Female,Rigth handed,0,ForcedChoice,0.225,Coupling A,1
P10,53,Female,Rigth handed,0,VAS,0.225,Coupling A,0.9528003
P10,53,Female,Rigth handed,1,VAS,0.225,Coupling A,0.2591515
P10,53,Female,Rigth handed,0,ForcedChoice,0.9,Coupling A,0
P10,53,Female,Rigth handed,0,VAS,0.9,Coupling A,0.9532507
P10,53,Female,Rigth handed,1,VAS,0.9,Coupling A,0.2139941
P10,53,Female,Rigth handed,0,ForcedChoice,0.9,Coupling A,0
P10,53,Female,Rigth handed,0,VAS,0.9,Coupling A,0.9904709
P10,53,Female,Rigth handed,1,VAS,0.9,Coupling A,0.5738032
P10,53,Female,Rigth handed,0,ForcedChoice,0.675,Coupling A,0
P10,53,Female,Rigth handed,0,VAS,0.675,Coupling A,0.9849856
P10,53,Female,Rigth handed,1,VAS,0.675,Coupling A,0.5885769
P10,53,Female,Rigth handed,0,ForcedChoice,0.675,Coupling A,0
P10,53,Female,Rigth handed,0,VAS,0.675,Coupling A,0.9876698
P10,53,Female,Rigth handed,1,VAS,0.675,Coupling A,0.5653791
P10,53,Female,Rigth handed,0,ForcedChoice,0.225,Coupling A,0
P10,53,Female,Rigth handed,0,VAS,0.225,Coupling A,0.9872346
P10,53,Female,Rigth handed,1,VAS,0.225,Coupling A,0.5897024
P10,53,Female,Rigth handed,0,ForcedChoice,0,Coupling A,0
P10,53,Female,Rigth handed,0,VAS,0,Coupling A,0.989754
P10,53,Female,Rigth handed,1,VAS,0,Coupling A,0.584581
