subject ID,age,gender,handedness,question ID,questionnaire type,delay,condition,value
P12_2,26,Male,Rigth handed,0,ForcedChoice,0.675,Coupling A,1
P12_2,26,Male,Rigth handed,0,VAS,0.675,Coupling A,0.9557632
P12_2,26,Male,Rigth handed,1,VAS,0.675,Coupling A,0.9169567
P12_2,26,Male,Rigth handed,0,ForcedChoice,0.45,Coupling A,1
P12_2,26,Male,Rigth handed,0,VAS,0.45,Coupling A,0.9520162
P12_2,26,Male,Rigth handed,1,VAS,0.45,Coupling A,0.966135
P12_2,26,Male,Rigth handed,0,ForcedChoice,0.225,Coupling A,1
P12_2,26,Male,Rigth handed,0,VAS,0.225,Coupling A,0.9573589
P12_2,26,Male,Rigth handed,1,VAS,0.225,Coupling A,0.9426111
P12_2,26,Male,Rigth handed,0,ForcedChoice,0.675,Coupling A,1
P12_2,26,Male,Rigth handed,0,VAS,0.675,Coupling A,0.974027
P12_2,26,Male,Rigth handed,1,VAS,0.675,Coupling A,0.9735118
P12_2,26,Male,Rigth handed,0,ForcedChoice,0.9,Coupling A,0
P12_2,26,Male,Rigth handed,0,VAS,0.9,Coupling A,0.9691824
P12_2,26,Male,Rigth handed,1,VAS,0.9,Coupling A,0.977231
P12_2,26,Male,Rigth handed,0,ForcedChoice,0.225,Coupling A,1
P12_2,26,Male,Rigth handed,0,VAS,0.225,Coupling A,0.9712756
P12_2,26,Male,Rigth handed,1,VAS,0.225,Coupling A,0.971655
P12_2,26,Male,Rigth handed,0,ForcedChoice,0.675,Coupling A,1
P12_2,26,Male,Rigth handed,0,VAS,0.675,Coupling A,0.9506938
P12_2,26,Male,Rigth handed,1,VAS,0.675,Coupling A,0.9533062
P12_2,26,Male,Rigth handed,0,ForcedChoice,0.9,Coupling A,0
P12_2,26,Male,Rigth handed,0,VAS,0.9,Coupling A,0.9237134
P12_2,26,Male,Rigth handed,1,VAS,0.9,Coupling A,0.9550472
P12_2,26,Male,Rigth handed,0,ForcedChoice,0,Coupling A,1
P12_2,26,Male,Rigth handed,0,VAS,0,Coupling A,0.9598805
P12_2,26,Male,Rigth handed,1,VAS,0,Coupling A,0.9693068
P12_2,26,Male,Rigth handed,0,ForcedChoice,0,Coupling A,1
P12_2,26,Male,Rigth handed,0,VAS,0,Coupling A,0.9623368
P12_2,26,Male,Rigth handed,1,VAS,0,Coupling A,0.9684032
P12_2,26,Male,Rigth handed,0,ForcedChoice,0,Coupling A,1
P12_2,26,Male,Rigth handed,0,VAS,0,Coupling A,0.97376
P12_2,26,Male,Rigth handed,1,VAS,0,Coupling A,0.9546329
P12_2,26,Male,Rigth handed,0,ForcedChoice,0.675,Coupling A,1
P12_2,26,Male,Rigth handed,0,VAS,0.675,Coupling A,0.9797643
P12_2,26,Male,Rigth handed,1,VAS,0.675,Coupling A,0.9734507
P12_2,26,Male,Rigth handed,0,ForcedChoice,0.225,Coupling A,1
P12_2,26,Male,Rigth handed,0,VAS,0.225,Coupling A,0.9603464
P12_2,26,Male,Rigth handed,1,VAS,0.225,Coupling A,0.9671524
P12_2,26,Male,Rigth handed,0,ForcedChoice,0.675,Coupling A,0
P12_2,26,Male,Rigth handed,0,VAS,0.675,Coupling A,0.9624245
P12_2,26,Male,Rigth handed,1,VAS,0.675,Coupling A,0.9677475
P12_2,26,Male,Rigth handed,0,ForcedChoice,0.45,Coupling A,1
P12_2,26,Male,Rigth handed,0,VAS,0.45,Coupling A,0.9327682
P12_2,26,Male,Rigth handed,1,VAS,0.45,Coupling A,0.9584051
