subject ID,age,gender,handedness,question ID,questionnaire type,delay,condition,value
P31_2,21,Female,Rigth handed,0,ForcedChoice,0.675,Coupling A,0
P31_2,21,Female,Rigth handed,0,VAS,0.675,Coupling A,0.4627629
P31_2,21,Female,Rigth handed,1,VAS,0.675,Coupling A,0.3464947
P31_2,21,Female,Rigth handed,0,ForcedChoice,0.225,Coupling A,1
P31_2,21,Female,Rigth handed,0,VAS,0.225,Coupling A,0.6091408
P31_2,21,Female,Rigth handed,1,VAS,0.225,Coupling A,0.6122721
P31_2,21,Female,Rigth handed,0,ForcedChoice,0.675,Coupling A,0
P31_2,21,Female,Rigth handed,0,VAS,0.675,Coupling A,0.3747175
P31_2,21,Female,Rigth handed,1,VAS,0.675,Coupling A,0.2423967
P31_2,21,Female,Rigth handed,0,ForcedChoice,0.9,Coupling A,0
P31_2,21,Female,Rigth handed,0,VAS,0.9,Coupling A,0.3385042
P31_2,21,Female,Rigth handed,1,VAS,0.9,Coupling A,0.08584414
P31_2,21,Female,Rigth handed,0,ForcedChoice,0.225,Coupling A,0
P31_2,21,Female,Rigth handed,0,VAS,0.225,Coupling A,0.5012732
P31_2,21,Female,Rigth handed,1,VAS,0.225,Coupling A,0.4266064
P31_2,21,Female,Rigth handed,0,ForcedChoice,0.45,Coupling A,0
P31_2,21,Female,Rigth handed,0,VAS,0.45,Coupling A,0.3925747
P31_2,21,Female,Rigth handed,1,VAS,0.45,Coupling A,0.4111451
P31_2,21,Female,Rigth handed,0,ForcedChoice,0.45,Coupling A,0
P31_2,21,Female,Rigth handed,0,VAS,0.45,Coupling A,0.4208318
P31_2,21,Female,Rigth handed,1,VAS,0.45,Coupling A,0.3481634
P31_2,21,Female,Rigth handed,0,ForcedChoice,0,Coupling A,1
P31_2,21,Female,Rigth handed,0,VAS,0,Coupling A,0.5593728
P31_2,21,Female,Rigth handed,1,VAS,0,Coupling A,0.4669609
P31_2,21,Female,Rigth handed,0,ForcedChoice,0,Coupling A,1
P31_2,21,Female,Rigth handed,0,VAS,0,Coupling A,0.5999614
P31_2,21,Female,Rigth handed,1,VAS,0,Coupling A,0.6324818
P31_2,21,Female,Rigth handed,0,ForcedChoice,0.675,Coupling A,0
P31_2,21,Female,Rigth handed,0,VAS,0.675,Coupling A,0.3310897
P31_2,21,Female,Rigth handed,1,VAS,0.675,Coupling A,0.09949218
P31_2,21,Female,Rigth handed,0,ForcedChoice,0.225,Coupling A,0
P31_2,21,Female,Rigth handed,0,VAS,0.225,Coupling A,0.4420593
P31_2,21,Female,Rigth handed,1,VAS,0.225,Coupling A,0.4534994
P31_2,21,Female,Rigth handed,0,ForcedChoice,0,Coupling A,1
P31_2,21,Female,Rigth handed,0,VAS,0,Coupling A,0.6982545
P31_2,21,Female,Rigth handed,1,VAS,0,Coupling A,0.7427184
P31_2,21,Female,Rigth handed,0,ForcedChoice,0.9,Coupling A,0
P31_2,21,Female,Rigth handed,0,VAS,0.9,Coupling A,0.2258334
P31_2,21,Female,Rigth handed,1,VAS,0.9,Coupling A,0.07597061
P31_2,21,Female,Rigth handed,0,ForcedChoice,0.225,Coupling A,1
P31_2,21,Female,Rigth handed,0,VAS,0.225,Coupling A,0.5185959
P31_2,21,Female,Rigth handed,1,VAS,0.225,Coupling A,0.5132294
P31_2,21,Female,Rigth handed,0,ForcedChoice,0.9,Coupling A,0
P31_2,21,Female,Rigth handed,0,VAS,0.9,Coupling A,0.2819664
P31_2,21,Female,Rigth handed,1,VAS,0.9,Coupling A,0.213093
P31_2,21,Female,Rigth handed,0,ForcedChoice,0.45,Coupling A,0
