subject ID,age,gender,handedness,question ID,questionnaire type,delay,condition,value
P02_2,21,Male,Rigth handed,0,ForcedChoice,0.45,Coupling A,1
P02_2,21,Male,Rigth handed,0,VAS,0.45,Coupling A,0.8370789
P02_2,21,Male,Rigth handed,1,VAS,0.45,Coupling A,0.8466731
P02_2,21,Male,Rigth handed,0,ForcedChoice,0,Coupling A,1
P02_2,21,Male,Rigth handed,0,VAS,0,Coupling A,0.9855044
P02_2,21,Male,Rigth handed,1,VAS,0,Coupling A,0.9508328
P02_2,21,Male,Rigth handed,0,ForcedChoice,0,Coupling A,1
P02_2,21,Male,Rigth handed,0,VAS,0,Coupling A,0.9699118
P02_2,21,Male,Rigth handed,1,VAS,0,Coupling A,0.9548731
P02_2,21,Male,Rigth handed,0,ForcedChoice,0.675,Coupling A,0
P02_2,21,Male,Rigth handed,0,VAS,0.675,Coupling A,0.6927037
P02_2,21,Male,Rigth handed,1,VAS,0.675,Coupling A,0.7195575
P02_2,21,Male,Rigth handed,0,ForcedChoice,0.9,Coupling A,0
P02_2,21,Male,Rigth handed,0,VAS,0.9,Coupling A,0.4030763
P02_2,21,Male,Rigth handed,1,VAS,0.9,Coupling A,0.4238927
P02_2,21,Male,Rigth handed,0,ForcedChoice,0.675,Coupling A,0
P02_2,21,Male,Rigth handed,0,VAS,0.675,Coupling A,0.7465833
P02_2,21,Male,Rigth handed,1,VAS,0.675,Coupling A,0.7668111
P02_2,21,Male,Rigth handed,0,ForcedChoice,0,Coupling A,1
P02_2,21,Male,Rigth handed,0,VAS,0,Coupling A,0.9613751
P02_2,21,Male,Rigth handed,1,VAS,0,Coupling A,0.9676479
P02_2,21,Male,Rigth handed,0,ForcedChoice,0.9,Coupling A,0
P02_2,21,Male,Rigth handed,0,VAS,0.9,Coupling A,0.6547092
P02_2,21,Male,Rigth handed,1,VAS,0.9,Coupling A,0.6979682
P02_2,21,Male,Rigth handed,0,ForcedChoice,0.225,Coupling A,1
P02_2,21,Male,Rigth handed,0,VAS,0.225,Coupling A,0.9189359
