subject ID,age,gender,handedness,question ID,questionnaire type,delay,condition,value
P21_2,24,Male,Rigth handed,0,VAS,0.45,Coupling A,0.6164975
P21_2,24,Male,Rigth handed,1,VAS,0.45,Coupling A,0.7104727
P21_2,24,Male,Rigth handed,0,ForcedChoice,0.675,Coupling A,1
P21_2,24,Male,Rigth handed,0,VAS,0.675,Coupling A,0.4372411
P21_2,24,Male,Rigth handed,1,VAS,0.675,Coupling A,0.5984178
P21_2,24,Male,Rigth handed,0,ForcedChoice,0.45,Coupling A,1
P21_2,24,Male,Rigth handed,0,VAS,0.45,Coupling A,0.4818611
P21_2,24,Male,Rigth handed,1,VAS,0.45,Coupling A,0.4676477
P21_2,24,Male,Rigth handed,0,ForcedChoice,0,Coupling A,1
P21_2,24,Male,Rigth handed,0,VAS,0,Coupling A,0.9132716
P21_2,24,Male,Rigth handed,1,VAS,0,Coupling A,0.9660082
P21_2,24,Male,Rigth handed,0,ForcedChoice,0.675,Coupling A,0
P21_2,24,Male,Rigth handed,0,VAS,0.675,Coupling A,0.3501723
P21_2,24,Male,Rigth handed,1,VAS,0.675,Coupling A,0.2224025
P21_2,24,Male,Rigth handed,0,ForcedChoice,0.675,Coupling A,0
P21_2,24,Male,Rigth handed,0,VAS,0.675,Coupling A,0.5969488
P21_2,24,Male,Rigth handed,1,VAS,0.675,Coupling A,0.543657
P21_2,24,Male,Rigth handed,0,ForcedChoice,0.45,Coupling A,1
P21_2,24,Male,Rigth handed,0,VAS,0.45,Coupling A,0.85322
P21_2,24,Male,Rigth handed,1,VAS,0.45,Coupling A,0.8056533
P21_2,24,Male,Rigth handed,0,ForcedChoice,0.9,Coupling A,0
P21_2,24,Male,Rigth handed,0,VAS,0.9,Coupling A,0.2878812
P21_2,24,Male,Rigth handed,1,VAS,0.9,Coupling A,0.2180616
P21_2,24,Male,Rigth handed,0,ForcedChoice,0.9,Coupling A,0
P21_2,24,Male,Rigth handed,0,VAS,0.9,Coupling A,0.3820053
P21_2,24,Male,Rigth handed,1,VAS,0.9,Coupling A,0.2509673
P21_2,24,Male,Rigth handed,0,ForcedChoice,0.45,Coupling A,0
P21_2,24,Male,Rigth handed,0,VAS,0.45,Coupling A,0.560529
P21_2,24,Male,Rigth handed,1,VAS,0.45,Coupling A,0.3601686
P21_2,24,Male,Rigth handed,0,ForcedChoice,0.225,Coupling A,1
P21_2,24,Male,Rigth handed,0,VAS,0.225,Coupling A,0.5412779
P21_2,24,Male,Rigth handed,1,VAS,0.225,Coupling A,0.5603405
P21_2,24,Male,Rigth handed,0,ForcedChoice,0.45,Coupling A,1
P21_2,24,Male,Rigth handed,0,VAS,0.45,Coupling A,0.6210366
P21_2,24,Male,Rigth handed,1,VAS,0.45,Coupling A,0.5971201
P21_2,24,Male,Rigth handed,0,ForcedChoice,0.9,Coupling A,0
P21_2,24,Male,Rigth handed,0,VAS,0.9,Coupling A,0.2979585
P21_2,24,Male,Rigth handed,1,VAS,0.9,Coupling A,0.4038459
P21_2,24,Male,Rigth handed,0,ForcedChoice,0,Coupling A,1
P21_2,24,Male,Rigth handed,0,VAS,0,Coupling A,0.712369
P21_2,24,Male,Rigth handed,1,VAS,0,Coupling A,0.5684485
P21_2,24,Male,Rigth handed,0,ForcedChoice,0.675,Coupling A,0
P21_2,24,Male,Rigth handed,0,VAS,0.675,Coupling A,0.7267791
P21_2,24,Male,Rigth handed,1,VAS,0.675,Coupling A,0.7200276
P21_2,24,Male,Rigth handed,0,ForcedChoice,0.225,Coupling A,1
P21_2,24,Male,Rigth handed,0,VAS,0.225,Coupling A,0.4694779
P21_2,24,Male,Rigth handed,1,VAS,0.225,Coupling A,0.5231287
